session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
5f5a4cca8e6d030d2ea92749,masked_for_anonoymity,APPROVED,2020-09-10T15:57:07.486Z,2020-09-10T16:20:48.665Z,1421.179,22,96,0,100,2020-09-11T07:57:36.336Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4ccb8c844c0ce5e939c0,masked_for_anonoymity,APPROVED,2020-09-10T15:56:59.329Z,2020-09-10T16:42:54.173Z,2754.844,57,478,4,99,2020-09-11T07:57:38.563Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cd05bbf4b0d854f17f5,masked_for_anonoymity,RETURNED,2020-09-10T15:57:04.895Z,,34290262.618594,31,432,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cd126f9000dc2ce8b5c,masked_for_anonoymity,APPROVED,2020-09-10T15:57:10.257Z,2020-09-10T16:19:10.945Z,1320.688,51,393,6,97,2020-09-11T07:57:40.585Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4cd1bdb7640cf442c639,masked_for_anonoymity,APPROVED,2020-09-10T15:57:38.093Z,2020-09-10T16:18:35.711Z,1257.618,21,117,3,97,2020-09-11T07:57:42.915Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4cd44232dd0d2d5983f5,masked_for_anonoymity,RETURNED,2020-09-10T15:57:08.545Z,,34290259.039211,40,621,5,99,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cd55a31080d193b702c,masked_for_anonoymity,RETURNED,2020-09-10T15:57:45.078Z,,34290222.530278,53,185,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cd734071e0d1a78130d,masked_for_anonoymity,APPROVED,2020-09-10T15:57:11.409Z,2020-09-10T16:23:12.338Z,1560.929,26,159,0,100,2020-09-11T07:57:45.018Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cd771abb20d9acefbb0,masked_for_anonoymity,TIMED-OUT,2020-09-10T16:01:19.919Z,,34290007.738597,48,370,2,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4cd8d995250d4edb841c,masked_for_anonoymity,APPROVED,2020-09-10T15:57:12.730Z,2020-09-10T16:11:35.495Z,862.765,25,58,0,100,2020-09-11T07:57:47.007Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4cd947e6d80d2e27354d,masked_for_anonoymity,APPROVED,2020-09-10T15:57:21.082Z,2020-09-10T16:28:58.632Z,1897.55,70,531,5,99,2020-09-11T07:57:49.472Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4cdf8578070d775717c9,masked_for_anonoymity,RETURNED,2020-09-10T15:57:25.611Z,,34290242.126425,38,756,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4ce09a3ef60d4bc1ea30,masked_for_anonoymity,APPROVED,2020-09-10T15:57:42.503Z,2020-09-10T16:19:14.999Z,1292.496,35,215,2,99,2020-09-11T07:57:51.724Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4ce15ec0800d74865100,masked_for_anonoymity,APPROVED,2020-09-10T15:57:21.161Z,2020-09-10T16:02:11.187Z,290.026,36,294,6,98,2020-09-11T07:57:53.720Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,No
5f5a4ce28901d80d1b6f78ef,masked_for_anonoymity,APPROVED,2020-09-10T15:57:22.447Z,2020-09-10T16:26:14.909Z,1732.462,41,88,0,100,2020-09-11T07:57:55.790Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5f5a4ce34aea450ce3aa64ce,masked_for_anonoymity,APPROVED,2020-09-10T15:57:40.736Z,2020-09-10T16:24:58.157Z,1637.421,42,436,1,100,2020-09-11T07:57:57.918Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4ce460d7fa0d0d590c9e,masked_for_anonoymity,APPROVED,2020-09-10T15:57:27.468Z,2020-09-10T16:17:34.707Z,1207.239,34,1107,7,100,2020-09-11T07:57:59.940Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4ce57b27850c58f1f10b,masked_for_anonoymity,APPROVED,2020-09-10T15:57:32.519Z,2020-09-10T16:28:10.931Z,1838.412,23,75,2,98,2020-09-11T07:58:02.307Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4ce61bd09e0d8238ab89,masked_for_anonoymity,APPROVED,2020-09-10T15:58:02.387Z,2020-09-10T16:33:37.745Z,2135.358,27,189,5,96,2020-09-11T07:58:04.373Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4ce62be30c0d33237ef3,masked_for_anonoymity,APPROVED,2020-09-10T15:57:26.264Z,2020-09-10T16:17:04.901Z,1178.637,29,635,8,98,2020-09-11T07:58:06.676Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,No
5f5a4ce77893840d19fad45c,masked_for_anonoymity,RETURNED,2020-09-10T16:08:00.081Z,,34289607.871905,24,459,2,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cec8c844c0ce5e939c2,masked_for_anonoymity,APPROVED,2020-09-10T15:57:36.142Z,2020-09-10T16:40:47.048Z,2590.906,39,341,5,98,2020-09-11T07:58:09.109Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5f5a4cecbacc020cf85edc40,masked_for_anonoymity,APPROVED,2020-09-10T15:57:32.263Z,2020-09-10T16:02:26.537Z,294.274,,104,6,91,2020-09-11T07:58:11.242Z,807F37DE,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
5f5a4ceeb8e6410d2543cf74,masked_for_anonoymity,APPROVED,2020-09-10T15:57:34.148Z,2020-09-10T16:25:16.780Z,1662.632,25,386,4,99,2020-09-11T07:58:13.220Z,807F37DE,Malaysia,Ireland,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cef10ec480d6e0fcdde,masked_for_anonoymity,APPROVED,2020-09-10T15:57:46.842Z,2020-09-10T16:19:34.438Z,1307.596,62,178,0,100,2020-09-11T07:58:15.427Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cefb8e6410cce94b80c,masked_for_anonoymity,APPROVED,2020-09-10T15:59:17.678Z,2020-09-10T16:30:01.999Z,1844.321,20,182,0,100,2020-09-11T07:58:17.476Z,807F37DE,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,Yes
5f5a4cf09496f40d0ee94f11,masked_for_anonoymity,APPROVED,2020-09-10T15:57:38.741Z,2020-09-10T16:28:27.265Z,1848.524,21,42,0,100,2020-09-11T07:58:19.708Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4cf1fc41a50d8d7b568d,masked_for_anonoymity,APPROVED,2020-09-10T15:58:19.255Z,2020-09-10T16:38:03.401Z,2384.146,24,90,0,100,2020-09-11T07:58:21.957Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cf2c6a95e0dfb67805a,masked_for_anonoymity,APPROVED,2020-09-10T15:59:06.059Z,2020-09-10T16:40:54.949Z,2508.89,39,340,0,100,2020-09-11T07:58:24.051Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cf3be18670d887d3dbb,masked_for_anonoymity,APPROVED,2020-09-10T15:57:49.390Z,2020-09-10T16:33:44.794Z,2155.404,49,9,1,92,2020-09-11T07:58:26.084Z,807F37DE,Pakistan,United Kingdom,DATA EXPIRED,Urdu,Pakistan,Female,DATA EXPIRED
5f5a4cf43ce5860cbeb100b3,masked_for_anonoymity,RETURNED,2020-09-10T15:58:10.128Z,,34290198.072447,35,661,6,99,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cf53b10e40c931909c9,masked_for_anonoymity,APPROVED,2020-09-10T15:57:47.889Z,2020-09-10T16:20:08.316Z,1340.427,38,101,3,98,2020-09-11T07:58:27.835Z,807F37DE,Germany,United Kingdom,Full-Time,German,Germany,Female,DATA EXPIRED
5f5a4cf7c40c040d2f7ab425,masked_for_anonoymity,APPROVED,2020-09-10T15:57:46.322Z,2020-09-10T16:24:00.372Z,1574.05,60,284,3,99,2020-09-11T07:58:30.006Z,807F37DE,United Kingdom,United Kingdom,Other,English,United Kingdom,Female,No
5f5a4cf7fc41a50d8d7b5691,masked_for_anonoymity,TIMED-OUT,2020-09-10T15:57:47.849Z,,34290220.424822,41,256,5,97,,"",United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4cfaacf4040d0c849436,masked_for_anonoymity,RETURNED,2020-09-10T15:57:46.837Z,,34290221.460168,28,475,2,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cfb84b3360d913fc225,masked_for_anonoymity,RETURNED,2020-09-10T15:57:47.645Z,,34290220.677945,65,458,0,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4cfbd39af50d81f67208,masked_for_anonoymity,APPROVED,2020-09-10T15:57:47.237Z,2020-09-10T16:36:42.194Z,2334.957,28,290,1,100,2020-09-11T07:58:32.178Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4cfc1bd09e0cd5f23842,masked_for_anonoymity,APPROVED,2020-09-10T15:57:58.198Z,2020-09-11T07:35:29.908Z,56251.71,59,691,0,100,2020-09-11T07:35:31.604Z,Manual Completion,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
5f5a4cfc8a2d030d11fcd22d,masked_for_anonoymity,APPROVED,2020-09-10T16:00:57.998Z,2020-09-10T16:40:31.238Z,2373.24,19,266,2,100,2020-09-11T07:58:34.625Z,807F37DE,United Kingdom,United Kingdom,Other,English,United Kingdom,Male,Yes
5f5a4d033c13860da5ddfaea,masked_for_anonoymity,APPROVED,2020-09-10T15:57:55.732Z,2020-09-10T16:33:38.674Z,2142.942,47,376,4,99,2020-09-11T07:58:36.816Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5f5a4d0433097f0d3e37098a,masked_for_anonoymity,APPROVED,2020-09-10T15:57:56.260Z,2020-09-10T16:10:50.964Z,774.704,24,159,7,95,2020-09-11T07:58:39.087Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Prefer not to say,No
5f5a4d057fa7560d6e2925f1,masked_for_anonoymity,APPROVED,2020-09-10T15:57:57.434Z,2020-09-10T16:21:13.621Z,1396.187,32,334,2,100,2020-09-11T07:58:41.128Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5f5a4d058b9d700c723d3ae9,masked_for_anonoymity,APPROVED,2020-09-10T15:57:56.978Z,2020-09-10T16:09:54.343Z,717.365,22,143,3,98,2020-09-11T07:58:43.452Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4d091bd09e0cd5f23845,masked_for_anonoymity,APPROVED,2020-09-10T15:58:01.349Z,2020-09-10T16:28:41.473Z,1840.124,32,460,3,99,2020-09-11T07:58:45.752Z,807F37DE,Paraguay,United Kingdom,Full-Time,Spanish,Spain,Female,No
5f5a4d09a6d2af0df689bf0e,masked_for_anonoymity,APPROVED,2020-09-10T15:58:00.894Z,2020-09-10T16:42:02.458Z,2641.564,20,210,4,98,2020-09-11T07:58:47.838Z,807F37DE,Bangladesh,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d0a1a328c0c3b04ccbe,masked_for_anonoymity,APPROVED,2020-09-10T16:00:34.531Z,2020-09-10T16:13:22.511Z,767.98,36,1532,9,99,2020-09-11T07:58:50.058Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4d0adae8080d6dfa2235,masked_for_anonoymity,RETURNED,2020-09-10T16:00:52.164Z,,34290036.414554,32,715,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d0b6c83440d96c894bf,masked_for_anonoymity,APPROVED,2020-09-10T15:58:03.140Z,2020-09-10T16:39:19.865Z,2476.725,29,467,0,100,2020-09-11T07:58:52.546Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d13fbf1060cc1b4c466,masked_for_anonoymity,TIMED-OUT,2020-09-10T15:58:11.529Z,,34290197.096798,45,471,0,100,,"",United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5f5a4d143817c00c9f111de9,masked_for_anonoymity,APPROVED,2020-09-10T15:58:12.852Z,2020-09-11T07:54:06.628Z,57353.776,37,445,0,100,2020-09-11T07:54:08.526Z,Manual Completion,United Kingdom,United Kingdom,Full-Time,Bengali,United Kingdom,Male,No
5f5a4d143c13860cf75fe878,masked_for_anonoymity,APPROVED,2020-09-10T15:58:11.999Z,2020-09-10T16:29:26.393Z,1874.394,20,114,0,100,2020-09-11T07:58:54.672Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4d16fa16e50cce21180c,masked_for_anonoymity,TIMED-OUT,2020-09-10T15:58:14.747Z,,34290193.94227,32,240,2,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4d185bbf4b0d3086cc32,masked_for_anonoymity,APPROVED,2020-09-10T15:58:19.449Z,2020-09-10T16:16:23.081Z,1083.632,51,412,2,100,2020-09-11T07:58:56.987Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
5f5a4d1946d1420c653fff61,masked_for_anonoymity,RETURNED,2020-09-10T15:58:25.457Z,,34290183.278657,36,385,8,97,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d19a15e3f0d5f8d63cf,masked_for_anonoymity,TIMED-OUT,2020-09-10T15:58:22.077Z,,34290186.679581,53,330,1,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d1a6910250d74d11db9,masked_for_anonoymity,APPROVED,2020-09-10T15:58:21.573Z,2020-09-10T16:27:46.764Z,1765.191,27,605,3,100,2020-09-11T07:58:59.330Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,No
5f5a4d1d1a61800d3f12bd83,masked_for_anonoymity,APPROVED,2020-09-10T15:58:21.504Z,2020-09-10T16:24:00.359Z,1538.855,59,432,8,97,2020-09-11T07:59:02.012Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d1d30ec6f0da09ec81f,masked_for_anonoymity,APPROVED,2020-09-10T15:58:26.426Z,2020-09-10T16:17:25.010Z,1138.584,33,94,2,99,2020-09-11T07:59:04.291Z,807F37DE,United Arab Emirates,United Kingdom,DATA EXPIRED,Arabic,United Arab Emirates,Female,DATA EXPIRED
5f5a4d22a5a7ae0d54badffc,masked_for_anonoymity,APPROVED,2020-09-10T15:58:33.603Z,2020-09-10T16:25:16.547Z,1602.944,52,408,3,99,2020-09-11T07:59:06.589Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4d22bcfaf50d329ab599,masked_for_anonoymity,APPROVED,2020-09-10T15:58:26.046Z,2020-09-10T16:33:54.464Z,2128.418,25,301,1,100,2020-09-11T07:59:09.219Z,807F37DE,Italy,United Kingdom,Unemployed (and job seeking),English,Italy,Male,No
5f5a4d23b2b7c20cf7b5a9e8,masked_for_anonoymity,RETURNED,2020-09-10T15:58:27.187Z,,34290181.712718,28,520,7,97,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d2705e4670d904a311a,masked_for_anonoymity,APPROVED,2020-09-10T15:58:45.743Z,2020-09-10T16:13:54.533Z,908.79,31,149,3,98,2020-09-11T07:59:11.230Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d273519360cb7188275,masked_for_anonoymity,APPROVED,2020-09-10T16:00:54.592Z,2020-09-10T16:24:07.728Z,1393.136,35,183,0,100,2020-09-11T07:59:13.557Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4d28bdb7640d5388a710,masked_for_anonoymity,APPROVED,2020-09-10T15:58:32.266Z,2020-09-10T16:13:42.392Z,910.126,34,391,3,100,2020-09-11T07:59:15.816Z,807F37DE,United States,United Kingdom,Full-Time,English,United States,Female,No
5f5a4d29599bd90db941236e,masked_for_anonoymity,RETURNED,2020-09-10T15:58:33.019Z,,34290175.973111,38,166,5,95,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d29c40c040d955d12de,masked_for_anonoymity,APPROVED,2020-09-10T15:58:33.386Z,2020-09-10T16:16:00.247Z,1046.861,35,722,19,95,2020-09-11T07:59:17.953Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4d2a09e9c10cc2b0bc2f,masked_for_anonoymity,RETURNED,2020-09-10T15:58:34.027Z,,34290175.008024,35,731,12,97,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d2a0adc390dd37ab62f,masked_for_anonoymity,APPROVED,2020-09-10T16:00:48.456Z,2020-09-10T16:23:32.953Z,1364.497,26,244,3,99,2020-09-11T07:59:20.344Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,No
5f5a4d2c47e6d80d2e27354f,masked_for_anonoymity,APPROVED,2020-09-10T15:58:41.770Z,2020-09-10T16:38:05.119Z,2363.349,,32,1,99,2020-09-11T07:59:22.295Z,807F37DE,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
5f5a4d2dc901240d7f9a97ba,masked_for_anonoymity,APPROVED,2020-09-10T15:58:43.347Z,2020-09-10T16:27:44.509Z,1741.162,29,96,0,100,2020-09-11T07:59:24.549Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED
5f5a4d2e46102f0dad5ee2a9,masked_for_anonoymity,APPROVED,2020-09-10T15:58:38.864Z,2020-09-10T16:26:18.359Z,1659.495,42,350,2,100,2020-09-11T07:59:26.632Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5f5a4d2e54e29c0de71f1812,masked_for_anonoymity,RETURNED,2020-09-10T15:58:42.826Z,,34290166.328971,41,424,13,95,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d2f40d99b0cd7bca356,masked_for_anonoymity,APPROVED,2020-09-10T16:00:32.596Z,2020-09-10T16:40:56.376Z,2423.78,44,382,4,99,2020-09-11T07:59:28.751Z,807F37DE,Germany,United Kingdom,Full-Time,English,United Kingdom,Male,No
5f5a4d2f4cddcc0d66320be8,masked_for_anonoymity,APPROVED,2020-09-10T15:58:39.536Z,2020-09-10T16:34:22.415Z,2142.879,33,151,1,100,2020-09-11T07:59:31.057Z,807F37DE,Malaysia,United Kingdom,DATA EXPIRED,English,Malaysia,Female,DATA EXPIRED
5f5a4d3040a2610dbc0c6fc2,masked_for_anonoymity,APPROVED,2020-09-10T16:00:13.150Z,2020-09-10T16:10:46.243Z,633.093,29,1140,12,99,2020-09-11T07:59:33.592Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
5f5a4d35f58e660dbafd18df,masked_for_anonoymity,APPROVED,2020-09-10T15:58:45.728Z,2020-09-10T16:35:04.370Z,2178.642,24,547,2,100,2020-09-11T07:59:35.936Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4d3626f9000d707c6990,masked_for_anonoymity,APPROVED,2020-09-10T15:58:46.770Z,2020-09-10T16:32:51.806Z,2045.036,20,56,0,100,2020-09-11T07:59:38.129Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,DATA EXPIRED
5f5a4d3784b3360c8a6184c4,masked_for_anonoymity,APPROVED,2020-09-10T15:58:52.787Z,2020-09-10T16:20:36.686Z,1303.899,49,758,4,99,2020-09-11T07:59:40.491Z,807F37DE,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5f5a4d380adc390d7c506da2,masked_for_anonoymity,TIMED-OUT,2020-09-10T15:58:54.597Z,,34290154.725851,51,662,1,100,,"",United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
5f5a4d706352f00d05e6ae58,masked_for_anonoymity,RETURNED,2020-09-10T15:59:54.214Z,,34290095.132424,40,102,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4d94fcfd080ccbea0aa9,masked_for_anonoymity,RETURNED,2020-09-10T16:00:25.950Z,,34290063.420372,24,80,4,93,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a4e0584523b0e389ea70a,masked_for_anonoymity,APPROVED,2020-09-10T16:02:16.260Z,2020-09-10T16:21:32.481Z,1156.221,20,91,0,100,2020-09-11T07:59:42.757Z,807F37DE,DATA EXPIRED,United Kingdom,DATA EXPIRED,DATA EXPIRED,United Kingdom,Male,DATA EXPIRED
5f5a4e6548dda70d11059df7,masked_for_anonoymity,TIMED-OUT,2020-09-10T16:03:56.539Z,,34289852.876557,48,52,0,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4e742074a40d1fc80d97,masked_for_anonoymity,TIMED-OUT,2020-09-10T16:04:06.666Z,,34289842.779841,26,220,1,100,,"",United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4f2b547cf60dc5563be2,masked_for_anonoymity,APPROVED,2020-09-10T16:07:10.636Z,2020-09-10T16:13:26.793Z,376.157,20,15,1,98,2020-09-11T07:59:44.412Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a4f2d8e2b660d6e466348,masked_for_anonoymity,APPROVED,2020-09-10T16:07:12.372Z,2020-09-17T19:39:31.166Z,617538.794,61,103,4,93,2020-09-17T19:39:33.410Z,Manual Completion,DATA EXPIRED,United Kingdom,DATA EXPIRED,English,DATA EXPIRED,DATA EXPIRED,DATA EXPIRED
5f5a4f6b7893840d19fad475,masked_for_anonoymity,APPROVED,2020-09-10T16:08:27.576Z,2020-09-10T16:48:39.772Z,2412.196,53,386,3,100,2020-09-11T07:59:46.054Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4f88c0c8040d7d76d0f7,masked_for_anonoymity,APPROVED,2020-09-10T16:08:44.661Z,2020-09-10T16:52:45.974Z,2641.313,53,54,4,92,2020-09-11T07:59:48.188Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
5f5a4fd12074a40e8acb35ff,masked_for_anonoymity,APPROVED,2020-09-10T16:10:00.815Z,2020-09-10T16:39:51.982Z,1791.167,24,182,1,100,2020-09-11T07:59:50.126Z,807F37DE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United Kingdom,Male,No
5f5a503f37f7110df84b4103,masked_for_anonoymity,RETURNED,2020-09-10T16:11:47.846Z,,34289381.744985,33,439,0,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a504252a9210e3e4f5c1e,masked_for_anonoymity,APPROVED,2020-09-10T16:11:50.681Z,2020-09-10T16:47:14.875Z,2124.194,22,18,1,77,2020-09-11T07:59:52.382Z,807F37DE,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,Yes
5f5a50731e52270e865891cf,masked_for_anonoymity,APPROVED,2020-09-10T16:12:41.443Z,2020-09-10T16:33:06.803Z,1225.36,40,465,1,100,2020-09-11T07:59:54.318Z,807F37DE,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a50894d51230d1a2de88e,masked_for_anonoymity,APPROVED,2020-09-10T16:13:19.768Z,2020-09-11T07:34:57.463Z,55297.695,33,369,3,99,2020-09-11T07:34:59.211Z,Manual Completion,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
5f5a50b68f94510d84ac3fd4,masked_for_anonoymity,RETURNED,2020-09-10T16:13:42.759Z,,34289266.922211,31,141,1,100,,"",CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5f5a50ba58c9fb0e0728ae17,masked_for_anonoymity,APPROVED,2020-09-10T16:13:46.834Z,2020-09-10T16:31:28.861Z,1062.027,20,80,0,100,2020-09-11T07:59:56.527Z,807F37DE,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Female,DATA EXPIRED
